,fecha_evento,tiempo_cmt,region,lat_cmt,lon_cmt,depth_cmt,id_evento,exp_cmt,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,Err,Ett,Epp,Ert,Erp,Etp,momento_sismico,strike_1,dip_1,rake_1,strike_2,dip_2,rake_2,Mw_cmt
315,2018/09/03,02:16:19.7,"NEW IRELAND REGION, P.N.",-3.87,150.27,10.0,C201809030216A,24,-0.137,1.920,-1.780,-0.161,0.175,2.200,0.025,0.025,0.027,0.067,0.069,0.021,2.885,200,86,-178,110,88,-4.0,5.6
316,2018/09/03,07:15:30.2,"NEW IRELAND REGION, P.N.",-3.84,150.20,10.0,C201809030715A,24,0.172,0.872,-1.040,-0.710,0.315,2.710,0.027,0.029,0.030,0.074,0.075,0.023,2.973,190,76,-178,100,88,-14.0,5.6
317,2018/09/03,20:35:51.0,SOUTH SANDWICH ISLANDS R,-58.02,-25.30,35.0,C201809032035A,24,3.580,0.498,-4.070,-0.409,1.490,0.456,0.040,0.033,0.033,0.046,0.046,0.029,4.148,179,34,97,350,56,85.0,5.7
318,2018/09/03,21:52:57.2,"SOUTHERN XINJIANG, CHINA",39.40,76.76,10.0,C201809032151A,24,-0.184,-2.530,2.710,0.364,-0.128,0.316,0.035,0.032,0.038,0.066,0.071,0.028,2.669,228,82,-5,319,85,-172.0,5.6
319,2018/09/03,23:37:18.1,OFF COAST OF ECUADOR    ,1.45,-85.23,10.4,C201809032337A,24,-0.254,1.850,-1.600,-0.756,1.120,8.250,0.046,0.045,0.057,0.099,0.117,0.052,8.539,96,83,-6,186,84,-173.0,5.9
320,2018/09/04,20:11:19.2,NEAR EAST COAST OF HONSH,36.45,141.54,39.1,C201809042011A,24,1.580,0.460,-2.040,0.330,0.511,-0.060,0.021,0.017,0.018,0.015,0.017,0.015,1.923,167,39,68,14,55,107.0,5.5
321,2018/09/05,00:36:22.9,SOUTH SANDWICH ISLANDS R,-58.33,-24.92,10.0,C201809050036A,24,3.060,0.445,-3.510,0.690,1.140,-0.531,0.042,0.031,0.033,0.060,0.056,0.026,3.587,176,36,73,17,56,102.0,5.6
322,2018/09/05,03:33:17.1,SOUTH SANDWICH ISLANDS R,-58.35,-25.25,35.0,C201809050333A,24,1.480,0.300,-1.780,0.653,0.435,-0.585,0.024,0.019,0.019,0.043,0.038,0.015,1.906,173,40,56,34,58,115.0,5.5
323,2018/09/05,18:07:58.9,"HOKKAIDO, JAPAN REGION  ",42.67,141.93,33.4,C201809051807A,26,0.730,0.028,-0.758,-0.204,0.928,0.464,0.004,0.003,0.004,0.007,0.010,0.003,1.280,139,23,65,346,70,100.0,6.7
324,2018/09/06,05:13:39.1,FIJI ISLANDS REGION     ,-17.98,-178.53,531.1,B201809060513A,24,-1.990,-0.330,2.320,-0.677,1.770,0.278,0.041,0.072,0.066,0.073,0.069,0.066,2.896,25,29,-56,168,66,-107.0,5.6
325,2018/09/06,15:49:14.4,FIJI ISLANDS            ,-18.49,179.33,608.6,C201809061549A,28,0.367,0.520,-0.887,-0.110,-0.348,0.303,0.002,0.002,0.002,0.002,0.002,0.002,0.861,305,57,16,207,77,146.0,7.9
326,2018/09/07,01:47:23.6,PANAMA-COLOMBIA BORDER R,8.05,-77.60,10.0,C201809070147A,24,2.120,-1.510,-0.608,0.713,0.625,-0.697,0.139,0.082,0.093,0.104,0.141,0.051,2.216,246,33,98,56,58,85.0,5.5
327,2018/09/07,02:12:04.3,ECUADOR                 ,-2.35,-78.90,93.5,C201809070212A,25,-2.170,-0.090,2.260,0.664,-1.250,-1.140,0.022,0.022,0.028,0.015,0.021,0.02,2.827,163,30,-83,334,60,-94.0,6.2
328,2018/09/07,02:39:17.7,CHILE-ARGENTINA BORDER R,-28.89,-69.95,92.4,C201809070239A,24,-5.290,4.470,0.819,1.770,-0.381,-3.400,0.140,0.140,0.177,0.107,0.141,0.118,6.179,129,37,-78,294,54,-99.0,5.8
329,2018/09/07,06:23:38.8,SOUTHERN IRAN           ,28.34,59.31,10.0,C201809070623A,24,-0.049,2.110,-2.060,-0.827,0.853,1.620,0.048,0.042,0.046,0.119,0.140,0.044,2.888,208,68,-173,115,84,-22.0,5.6
330,2018/09/08,02:31:31.5,"YUNNAN, CHINA           ",23.33,101.55,10.0,C201809080231A,24,-0.140,-3.590,3.730,-0.367,-0.686,-1.190,0.030,0.029,0.031,0.080,0.086,0.029,3.925,126,79,179,216,89,11.0,5.7
331,2018/09/08,07:16:49.8,"MINDANAO, PHILIPPINES   ",7.24,126.46,10.0,C201809080716A,25,-0.860,1.730,-0.874,0.491,0.349,-1.310,0.011,0.010,0.012,0.033,0.036,0.009,2.018,154,64,-19,253,73,-153.0,6.1
332,2018/09/08,10:02:49.1,SOUTHEAST OF LOYALTY ISL,-22.22,170.15,10.0,C201809081002A,24,6.710,-5.070,-1.640,2.900,-0.746,3.600,0.061,0.048,0.048,0.091,0.090,0.038,7.644,310,34,103,115,57,81.0,5.9
333,2018/09/08,22:27:27.6,SOUTH OF TONGA ISLANDS  ,-24.47,-175.56,10.0,C201809082227A,24,1.880,-0.075,-1.810,0.529,1.660,-0.571,0.027,0.020,0.020,0.050,0.055,0.014,2.600,196,24,89,17,66,91.0,5.5
334,2018/09/09,00:06:24.0,SOUTH OF FIJI ISLANDS   ,-25.02,179.94,478.9,B201809090006A,24,0.978,0.286,-1.260,-0.542,-1.840,0.615,0.030,0.051,0.047,0.050,0.046,0.043,2.317,311,26,33,191,76,112.0,5.5
335,2018/09/09,19:31:34.7,SOLOMON ISLANDS         ,-10.01,161.53,64.5,C201809091931A,25,4.960,-3.370,-1.590,1.290,3.340,4.580,0.028,0.026,0.027,0.025,0.024,0.023,7.283,100,49,43,339,59,130.0,6.5
336,2018/09/10,04:19:02.4,KERMADEC ISLANDS REGION ,-31.84,-179.33,111.1,C201809100418A,26,-1.100,-1.470,2.580,-1.970,-1.330,0.381,0.011,0.010,0.009,0.008,0.008,0.009,3.287,149,41,-160,43,77,-51.0,6.9
337,2018/09/10,19:31:37.5,SOUTHEAST OF LOYALTY ISL,-22.03,170.13,12.0,C201809101931A,25,2.640,-1.190,-1.450,0.433,-1.030,1.590,0.021,0.019,0.018,0.038,0.035,0.015,2.997,309,35,76,145,56,99.0,6.3
338,2018/09/12,06:29:53.3,NICARAGUA               ,12.17,-86.82,110.6,C201809120629A,24,-0.162,-0.013,0.176,1.290,-1.440,-0.382,0.036,0.042,0.050,0.024,0.029,0.041,1.960,157,5,-71,318,85,-92.0,5.5
339,2018/09/14,15:50:16.3,"IRIAN JAYA, INDONESIA   ",-2.76,138.76,32.6,C201809141550A,24,6.170,-3.680,-2.490,-2.620,2.090,4.130,0.085,0.073,0.076,0.143,0.153,0.053,7.504,132,32,92,310,58,89.0,5.9
340,2018/09/15,00:08:20.9,"RYUKYU ISLANDS, JAPAN   ",26.74,129.65,5.8,C201809150008A,24,-4.300,1.150,3.150,-0.035,-0.196,2.600,0.063,0.045,0.051,0.128,0.129,0.035,4.622,216,44,-88,33,46,-92.0,5.7
341,2018/09/15,08:05:29.3,"RYUKYU ISLANDS, JAPAN   ",26.66,129.56,10.0,C201809150805A,24,-2.880,0.977,1.900,2.490,2.210,1.690,0.026,0.023,0.027,0.072,0.076,0.021,4.508,28,22,-107,226,69,-83.0,5.7
342,2018/09/15,16:24:35.8,"RYUKYU ISLANDS, JAPAN   ",26.56,129.52,10.0,C201809151624A,24,-2.740,1.410,1.330,1.970,0.910,1.620,0.028,0.025,0.029,0.077,0.083,0.022,3.599,33,28,-112,238,64,-79.0,5.6
343,2018/09/16,21:11:48.5,SOUTH OF FIJI ISLANDS   ,-25.45,178.22,570.0,C201809162111A,25,-1.520,3.560,-2.040,-3.480,4.050,-2.770,0.022,0.032,0.033,0.031,0.031,0.031,6.630,249,32,-164,145,81,-59.0,6.5
344,2018/09/18,07:27:41.0,SOUTHWEST INDIAN RIDGE  ,-37.80,49.77,10.0,C201809180727A,25,-0.906,0.959,-0.053,0.042,-0.068,-0.022,0.006,0.006,0.007,0.017,0.019,0.006,0.936,87,44,-96,276,47,-84.0,5.9
345,2018/09/18,11:57:52.0,SOLOMON ISLANDS         ,-8.33,157.22,10.0,C201809181157A,24,-3.440,4.510,-1.070,-4.710,-0.095,6.010,0.078,0.068,0.073,0.218,0.175,0.06,8.391,197,47,-159,92,75,-45.0,5.9
346,2018/09/18,12:38:35.6,FIJI ISLANDS REGION     ,-20.52,-178.22,516.5,B201809181238A,24,-1.940,1.730,0.204,-0.739,-2.220,0.985,0.123,0.188,0.196,0.219,0.212,0.181,3.114,266,30,-42,34,70,-113.0,5.6
347,2018/09/20,05:47:37.3,SOLOMON ISLANDS         ,-9.00,158.31,10.0,C201809200547A,24,1.860,-0.068,-1.790,-0.933,-0.702,1.650,0.032,0.026,0.027,0.075,0.071,0.022,2.721,299,53,45,178,56,133.0,5.6
348,2018/09/20,09:21:18.6,"NEAR COAST OF CHIAPAS, M",14.70,-93.72,10.0,C201809200921A,24,1.430,-0.992,-0.443,1.660,-1.110,0.556,0.016,0.015,0.017,0.048,0.053,0.014,2.429,301,17,87,123,73,91.0,5.5
349,2018/09/21,03:40:39.2,FIJI ISLANDS            ,-17.93,179.98,638.8,C201809210340A,25,0.613,0.135,-0.748,-0.225,-0.128,0.212,0.007,0.012,0.011,0.011,0.010,0.012,0.765,324,47,56,189,53,121.0,5.9
350,2018/09/21,12:49:28.8,GALAPAGOS ISLANDS REGION,2.42,-95.48,10.0,C201809211249A,24,-0.798,3.590,-2.790,0.402,0.223,1.760,0.035,0.035,0.038,0.103,0.111,0.031,3.666,121,84,2,31,88,174.0,5.6
351,2018/09/23,05:52:11.5,SOUTH OF MARIANA ISLANDS,12.22,146.24,10.0,C201809230552A,24,3.660,-2.950,-0.712,-0.332,-4.660,6.120,0.067,0.058,0.064,0.066,0.079,0.048,8.382,273,49,25,166,71,136.0,5.9
352,2018/09/26,00:37:33.8,FIJI ISLANDS REGION     ,-18.07,-178.04,577.8,C201809260037A,24,1.770,1.630,-3.400,-3.540,-4.120,1.000,0.050,0.080,0.072,0.075,0.072,0.07,6.216,317,28,18,211,82,117.0,5.8
353,2018/09/26,17:33:35.7,SOUTHERN EAST PACIFIC RI,-34.94,-107.65,10.0,C201809261733A,24,-0.409,-1.470,1.880,0.074,-0.424,-4.380,0.053,0.050,0.055,0.081,0.088,0.05,4.708,100,85,179,191,89,5.0,5.7
354,2018/09/27,10:25:47.6,EAST OF SOUTH SANDWICH I,-58.19,-9.58,10.0,C201809271025A,24,0.440,-1.440,1.000,0.228,-0.786,4.560,0.042,0.047,0.045,0.121,0.115,0.032,4.789,262,80,0,352,90,-170.0,5.7
355,2018/09/27,22:25:44.0,FIJI ISLANDS REGION     ,-18.17,-178.24,540.2,B201809272225A,24,-0.348,0.109,0.239,-0.963,-0.896,-0.022,0.046,0.066,0.066,0.073,0.077,0.07,1.340,198,6,-118,46,85,-87.0,5.4
356,2018/09/28,06:21:54.8,INDIAN OCEAN TRIPLE JUNC,-26.52,67.60,10.0,C201809280621A,24,-2.040,2.420,-0.383,-0.722,-0.031,0.105,0.027,0.025,0.029,0.064,0.072,0.024,2.346,268,36,-90,88,54,-90.0,5.5
357,2018/09/28,07:00:02.0,"MINAHASSA PENINSULA, SUL",-0.40,119.76,18.1,C201809280700A,25,-0.324,0.077,0.247,-0.489,-0.179,-1.420,0.008,0.008,0.010,0.022,0.024,0.007,1.536,360,69,-12,94,79,-159.0,6.1
358,2018/09/28,07:06:40.1,INDIAN OCEAN TRIPLE JUNC,-26.48,67.62,10.0,C201809280706A,24,-3.270,3.250,0.025,-0.149,0.162,0.572,0.104,0.073,0.059,0.151,0.208,0.042,3.317,257,44,-95,84,46,-85.0,5.6
359,2018/09/28,10:02:43.5,"MINAHASSA PENINSULA, SUL",-0.18,119.84,10.0,C201809281002A,27,-0.502,0.752,-0.250,-2.630,-0.682,-2.190,0.006,0.005,0.006,0.068,0.067,0.004,3.542,348,40,-9,85,84,-130.0,7.6
360,2018/09/30,10:52:23.2,FIJI ISLANDS REGION     ,-18.37,-178.10,551.2,C201809301052A,26,-0.592,0.325,0.267,-0.304,-1.050,0.534,0.004,0.006,0.006,0.005,0.005,0.005,1.320,255,24,-39,21,75,-109.0,6.7
361,2018/10/01,18:16:42.3,INDIAN OCEAN TRIPLE JUNC,-26.56,67.55,10.0,C201810011816A,24,-1.190,1.250,-0.063,-0.179,0.137,0.282,0.020,0.018,0.021,0.046,0.055,0.017,1.271,250,42,-103,87,49,-78.0,5.3
362,2018/10/01,23:59:43.1,"SUMBA REGION, INDONESIA ",-10.50,120.22,29.0,C201810012359A,25,0.837,-0.904,0.067,0.904,-0.126,0.454,0.009,0.007,0.008,0.022,0.021,0.006,1.330,306,25,114,101,67,79.0,6.0
363,2018/10/02,00:16:45.8,"SUMBA REGION, INDONESIA ",-10.46,120.16,26.0,C201810020016A,25,0.489,-0.460,-0.030,0.766,-0.499,0.619,0.011,0.008,0.008,0.022,0.022,0.006,1.149,312,19,99,122,71,87.0,6.0
364,2018/10/02,04:49:31.5,"SUMBA REGION, INDONESIA ",-10.48,120.12,20.7,C201810020449A,24,0.412,-0.025,-0.387,1.000,-1.530,3.150,0.032,0.032,0.036,0.066,0.083,0.031,3.541,269,68,-10,3,81,-158.0,5.6
365,2018/10/02,10:08:37.5,VANUATU ISLANDS         ,-17.83,167.85,10.0,C201810021008A,24,4.260,0.155,-4.410,0.973,-3.250,0.558,0.048,0.040,0.041,0.086,0.093,0.032,5.533,360,27,101,167,64,84.0,5.8
366,2018/10/04,04:16:21.0,FIJI ISLANDS REGION     ,-17.86,-178.54,579.3,B201810040416A,24,-1.060,2.410,-1.340,0.902,-1.980,-0.810,0.046,0.065,0.072,0.071,0.069,0.065,3.121,65,43,-160,320,76,-49.0,5.6
367,2018/10/05,14:59:44.6,ASCENSION ISLAND REGION ,-5.65,-11.49,10.0,C201810051459A,24,-3.690,-0.058,3.750,0.196,-0.769,-0.606,0.033,0.033,0.032,0.102,0.095,0.03,3.850,172,39,-88,350,51,-92.0,5.7
368,2018/10/05,21:08:27.9,SOUTHEAST OF LOYALTY ISL,-22.05,169.62,13.2,C201810052108A,24,0.395,0.312,-0.707,0.903,-0.896,0.315,0.017,0.014,0.015,0.063,0.061,0.011,1.441,21,22,154,135,80,70.0,5.4
369,2018/10/07,00:10:05.4,CENTRAL MID-ATLANTIC RID,7.59,-37.66,10.0,C201810070010A,24,-0.636,0.028,0.608,-1.190,0.617,-5.220,0.050,0.052,0.049,0.122,0.107,0.053,5.376,2,78,4,271,86,168.0,5.8
370,2018/10/07,00:11:49.5,HAITI REGION            ,20.04,-72.97,11.7,C201810070011A,25,0.260,-0.146,-0.114,-1.040,0.319,0.249,0.005,0.004,0.005,0.013,0.014,0.004,1.138,162,12,144,288,83,80.0,6.0
371,2018/10/07,01:06:56.0,PACIFIC-ANTARCTIC RIDGE ,-54.75,-135.25,10.0,C201810070106A,24,0.105,2.420,-2.530,0.686,0.174,2.360,0.048,0.045,0.043,0.088,0.081,0.04,3.493,23,81,173,114,83,9.0,5.6
372,2018/10/07,01:44:24.0,PACIFIC-ANTARCTIC RIDGE ,-54.75,-135.25,10.0,C201810070144A,24,-0.075,0.929,-0.854,0.618,0.255,1.040,0.027,0.027,0.023,0.069,0.067,0.021,1.498,18,74,166,112,76,16.0,5.4
373,2018/10/07,17:42:21.3,KERMADEC ISLANDS REGION ,-28.17,-179.28,395.4,B201810071742A,24,-1.090,-1.320,2.410,-1.080,-1.670,-1.260,0.035,0.066,0.059,0.054,0.049,0.054,3.146,124,46,-160,20,76,-45.0,5.6
374,2018/10/07,20:00:17.3,HAITI REGION            ,20.06,-72.91,10.0,C201810072000A,24,1.340,-1.580,0.239,0.309,-1.080,0.679,0.027,0.021,0.023,0.029,0.037,0.014,1.973,261,42,43,136,63,123.0,5.5
375,2018/10/08,12:05:56.5,GULF OF CALIFORNIA      ,23.54,-108.96,10.0,C201810081205A,24,-0.188,-1.630,1.820,-0.049,0.397,-0.424,0.022,0.021,0.025,0.049,0.054,0.02,1.814,39,82,8,308,83,172.0,5.4
376,2018/10/09,07:45:14.7,KURIL ISLANDS           ,49.43,156.17,42.0,C201810090745A,25,1.490,-0.381,-1.110,1.010,1.650,-0.850,0.011,0.008,0.010,0.024,0.029,0.007,2.498,215,20,93,32,70,89.0,6.2
377,2018/10/09,19:05:43.0,SOUTHERN MID-ATLANTIC RI,-23.62,-13.42,10.0,C201810091905A,24,-1.870,-0.088,1.960,-0.270,0.561,0.011,0.022,0.021,0.021,0.064,0.060,0.021,2.015,8,37,-77,172,54,-100.0,5.5
378,2018/10/10,18:44:55.3,BALI SEA                ,-7.46,114.45,9.0,C201810101844A,25,0.995,-0.878,-0.118,0.026,0.345,0.508,0.008,0.006,0.007,0.016,0.020,0.005,1.124,99,44,64,314,51,113.0,6.0
379,2018/10/10,20:48:20.3,"NEW BRITAIN REGION, P.N.",-5.68,151.20,40.3,C201810102048A,26,3.150,-3.290,0.143,1.330,-0.171,-1.070,0.013,0.010,0.010,0.014,0.015,0.008,3.637,244,36,74,84,56,101.0,7.0
380,2018/10/10,20:59:01.1,"NEW BRITAIN REGION, P.N.",-5.91,151.10,46.0,S201810102059A,25,1.420,-1.320,-0.098,0.538,-0.246,-0.453,0.185,0.100,0.096,0.063,0.085,0.042,1.561,238,38,67,86,55,107.0,6.1
381,2018/10/10,21:13:16.7,"NEW BRITAIN REGION, P.N.",-5.94,151.13,37.4,C201810102113A,25,1.150,-1.110,-0.047,0.562,-0.236,-0.350,0.083,0.046,0.045,0.051,0.067,0.023,1.331,238,36,63,90,58,108.0,6.0
382,2018/10/10,22:00:35.1,"NEW BRITAIN REGION, P.N.",-4.96,151.67,124.3,C201810102200A,25,2.520,-2.080,-0.441,2.320,1.550,-0.640,0.058,0.058,0.056,0.045,0.042,0.051,3.683,259,21,107,60,70,83.0,6.3
383,2018/10/10,23:16:02.1,KURIL ISLANDS           ,49.35,156.21,17.5,C201810102316A,25,5.760,-1.610,-4.150,2.930,4.350,-2.780,0.052,0.034,0.040,0.085,0.092,0.027,7.856,212,24,88,34,66,91.0,6.5
384,2018/10/11,02:55:45.1,BANDA SEA               ,-5.03,126.71,10.3,C201810110255A,24,0.107,-3.850,3.750,1.040,1.480,1.450,0.066,0.061,0.066,0.171,0.188,0.053,4.441,324,68,173,57,83,22.0,5.7
385,2018/10/12,02:52:03.6,"NEW BRITAIN REGION, P.N.",-6.28,151.05,10.0,C201810120252A,24,2.730,-2.790,0.058,3.150,0.486,-0.576,0.033,0.027,0.026,0.092,0.074,0.021,4.253,257,21,87,81,69,91.0,5.7
386,2018/10/12,09:40:21.1,PACIFIC-ANTARCTIC RIDGE ,-55.92,-127.09,10.0,C201810120940A,24,-0.313,2.340,-2.030,0.087,0.148,2.900,0.036,0.039,0.035,0.107,0.104,0.034,3.635,109,87,0,18,90,177.0,5.6
387,2018/10/12,21:09:49.2,GUATEMALA               ,14.19,-91.18,63.4,C201810122109A,24,4.660,-3.450,-1.210,1.020,-0.328,2.430,0.054,0.045,0.052,0.037,0.038,0.036,4.951,306,39,95,119,51,86.0,5.7
388,2018/10/13,00:13:46.2,VANUATU ISLANDS         ,-13.68,167.22,199.0,C201810130013B,24,5.210,-0.454,-4.760,0.239,-1.280,1.500,0.035,0.045,0.046,0.039,0.039,0.047,5.380,341,38,87,164,52,92.0,5.8
389,2018/10/13,11:10:23.6,NORTHWEST OF KURIL ISLAN,52.86,153.38,470.1,C201810131110A,26,-0.544,0.260,0.284,-0.094,-0.917,-0.918,0.004,0.006,0.006,0.005,0.005,0.005,1.384,99,43,-157,352,74,-49.0,6.7
390,2018/10/14,05:05:34.5,SOUTHEAST INDIAN RIDGE  ,-41.98,88.54,10.0,C201810140505A,24,-0.398,4.280,-3.880,0.329,-0.436,0.430,0.030,0.031,0.032,0.084,0.083,0.03,4.141,42,82,-177,312,88,-8.0,5.7
391,2018/10/14,12:41:14.1,SOUTHEAST INDIAN RIDGE  ,-42.30,88.66,10.0,C201810141241A,25,-0.082,0.942,-0.860,0.056,-0.049,0.062,0.005,0.005,0.006,0.015,0.015,0.005,0.906,43,85,-179,313,89,-5.0,5.9
392,2018/10/15,01:32:12.6,NEAR EAST COAST OF KAMCH,54.06,159.46,123.8,C201810150132A,24,-0.070,-0.073,0.144,-0.527,-1.290,-0.619,0.021,0.024,0.025,0.016,0.015,0.022,1.503,104,23,179,195,90,67.0,5.4
393,2018/10/15,05:31:54.1,WEST OF MACQUARIE ISLAND,-59.43,149.23,10.0,C201810150531A,24,-0.089,0.730,-0.641,-0.208,-0.153,-1.230,0.017,0.019,0.019,0.043,0.043,0.015,1.433,345,80,-5,76,85,-170.0,5.4
394,2018/10/15,19:35:56.6,"NEW BRITAIN REGION, P.N.",-6.07,151.24,10.0,C201810151935A,24,1.720,-1.280,-0.439,1.620,1.280,-0.842,0.029,0.021,0.023,0.062,0.062,0.016,2.714,244,20,100,53,70,86.0,5.6
395,2018/10/16,00:28:12.7,SOUTHEAST OF LOYALTY ISL,-21.94,169.48,10.0,C201810160028A,25,0.046,1.840,-1.890,2.610,-4.310,-0.452,0.013,0.014,0.014,0.072,0.110,0.011,5.381,54,21,177,147,89,69.0,6.4
396,2018/10/16,01:03:43.1,SOUTHEAST OF LOYALTY ISL,-21.73,169.49,10.0,C201810160103A,25,1.240,-0.069,-1.170,5.770,-5.980,1.630,0.024,0.023,0.020,0.064,0.060,0.017,8.507,345,7,119,136,84,87.0,6.6
397,2018/10/16,01:14:37.7,SOUTHEAST OF LOYALTY ISL,-21.82,169.37,10.0,C201810160114A,24,4.130,-0.489,-3.640,1.140,-2.170,1.470,0.267,0.149,0.163,0.413,0.342,0.083,4.841,342,30,96,155,60,87.0,5.7
398,2018/10/16,04:42:43.0,SOUTHEAST OF LOYALTY ISL,-21.90,169.43,10.0,C201810160442A,24,-2.330,1.170,1.150,0.755,-0.829,1.410,0.028,0.028,0.027,0.095,0.091,0.022,2.695,247,49,-58,23,50,-121.0,5.6
399,2018/10/16,08:35:37.0,CENTRAL MID-ATLANTIC RID,0.94,-28.24,10.0,C201810160835A,24,-0.361,0.934,-0.574,-0.409,0.476,-2.820,0.035,0.037,0.035,0.106,0.107,0.035,2.976,262,81,175,353,85,9.0,5.6
400,2018/10/17,00:57:44.0,SANTA CRUZ ISLANDS      ,-11.61,166.25,35.0,C201810170057A,24,4.310,0.095,-4.400,0.207,0.032,1.090,0.046,0.035,0.036,0.037,0.039,0.029,4.486,350,45,94,164,45,86.0,5.7
401,2018/10/17,03:57:24.7,SOUTHERN MID-ATLANTIC RI,-43.62,-16.34,10.0,C201810170357A,24,-1.850,0.293,1.560,-0.811,0.124,-0.307,0.019,0.019,0.018,0.061,0.052,0.018,1.891,3,42,-63,148,53,-112.0,5.5
402,2018/10/19,05:55:12.8,NEAR NORTH COAST OF IRIA,-2.83,139.12,57.5,C201810190555A,24,1.540,-2.310,0.776,-0.847,0.928,0.267,0.029,0.022,0.026,0.023,0.025,0.021,2.393,66,40,42,301,64,122.0,5.5
403,2018/10/20,09:47:52.6,BANDA SEA               ,-6.51,128.26,352.4,B201810200947A,24,-0.534,0.401,0.133,2.530,1.920,0.186,0.042,0.062,0.068,0.056,0.057,0.061,3.217,70,5,-73,233,85,-91.0,5.6
404,2018/10/21,01:40:37.8,SOUTHWEST INDIAN RIDGE  ,-29.52,60.70,10.0,C201810210140A,24,-2.520,2.950,-0.429,-0.431,0.166,8.810,0.059,0.062,0.064,0.154,0.161,0.052,8.988,185,86,-178,95,88,-4.0,5.9
405,2018/10/22,05:39:40.3,"VANCOUVER ISLAND, CANADA",49.25,-129.48,11.0,C201810220539A,26,-0.060,-0.690,0.750,0.049,0.178,-0.199,0.003,0.003,0.003,0.009,0.008,0.003,0.768,307,78,177,38,87,12.0,6.5
406,2018/10/22,06:16:28.2,"VANCOUVER ISLAND, CANADA",49.35,-129.21,10.0,C201810220616A,26,-0.145,-1.590,1.730,0.175,0.272,-0.398,0.006,0.007,0.007,0.017,0.017,0.005,1.737,308,79,-180,218,90,-11.0,6.8
407,2018/10/22,06:22:48.8,"VANCOUVER ISLAND, CANADA",49.31,-129.67,10.0,C201810220622A,25,-0.405,-5.920,6.320,1.030,0.042,2.400,0.072,0.063,0.066,0.193,0.187,0.048,6.660,326,82,-175,235,85,-8.0,6.5
408,2018/10/23,04:34:58.7,TAIWAN REGION           ,24.09,122.61,34.2,C201810230434A,24,4.450,-6.180,1.720,4.110,2.740,-0.092,0.059,0.045,0.050,0.068,0.070,0.042,7.391,296,32,136,66,68,66.0,5.8
409,2018/10/23,11:55:38.0,SOUTHERN EAST PACIFIC RI,-55.85,-123.09,10.0,C201810231155A,24,-0.201,1.210,-1.010,-0.052,-0.155,1.670,0.022,0.027,0.023,0.038,0.038,0.026,2.012,287,85,-1,17,89,-175.0,5.5
410,2018/10/23,16:04:03.5,TAIWAN REGION           ,24.00,122.67,24.0,C201810231604A,24,2.720,-4.430,1.720,2.770,3.050,-1.140,0.050,0.038,0.043,0.061,0.069,0.035,5.754,293,34,148,50,73,60.0,5.8
411,2018/10/25,18:36:09.7,NEAR EAST COAST OF HONSH,38.29,141.79,43.7,C201810251836A,24,4.470,0.181,-4.650,1.660,2.900,-1.530,0.051,0.039,0.044,0.036,0.043,0.035,5.841,186,29,74,25,63,99.0,5.8
412,2018/10/25,22:54:51.8,IONIAN SEA              ,37.51,20.56,14.0,C201810252254A,26,0.314,0.289,-0.603,1.720,-1.130,1.030,0.004,0.004,0.004,0.014,0.014,0.003,2.308,13,24,165,117,84,66.0,6.8
413,2018/10/26,03:04:53.7,"HOKKAIDO, JAPAN REGION  ",44.54,145.40,10.0,C201810260304A,24,3.840,-1.830,-2.010,-0.580,0.000,-2.030,0.039,0.036,0.039,0.124,0.134,0.032,3.940,37,42,81,230,48,98.0,5.7
414,2018/10/26,09:05:39.7,MARIANA ISLANDS REGION  ,17.38,147.88,10.0,C201810260905A,25,-0.723,-0.202,0.926,-0.305,0.021,-0.325,0.005,0.005,0.005,0.016,0.015,0.005,0.945,9,48,-53,141,54,-123.0,5.9
415,2018/10/28,00:38:11.8,ROMANIA                 ,45.65,26.40,151.0,C201810280038A,24,1.950,-0.084,-1.870,-1.390,-1.470,-0.942,0.031,0.043,0.042,0.029,0.030,0.038,2.934,7,26,62,218,67,103.0,5.6
416,2018/10/28,22:23:54.1,OFF COAST OF CENTRAL AME,12.95,-90.39,24.7,C201810282223A,25,1.140,-0.811,-0.334,1.440,-0.798,0.435,0.007,0.006,0.007,0.019,0.021,0.006,1.982,302,17,92,119,73,89.0,6.1
417,2018/10/29,01:27:43.9,"SOUTHEAST OF HONSHU, JAP",31.60,140.31,91.9,C201810290127A,24,-0.827,1.260,-0.433,-0.005,-2.030,-0.409,0.025,0.026,0.030,0.018,0.019,0.026,2.170,84,30,-160,337,80,-62.0,5.5
418,2018/10/29,06:54:21.4,DRAKE PASSAGE           ,-57.40,-66.41,10.0,C201810290654A,25,3.510,-0.661,-2.850,0.902,0.649,1.400,0.019,0.014,0.017,0.034,0.037,0.011,3.684,139,46,67,350,49,112.0,6.3
419,2018/10/29,20:17:22.5,DRAKE PASSAGE           ,-57.55,-66.31,10.0,C201810292017A,24,4.980,-1.280,-3.700,1.920,2.210,3.040,0.058,0.044,0.053,0.083,0.094,0.037,6.131,122,47,52,350,55,123.0,5.8
420,2018/10/29,21:07:13.3,DRAKE PASSAGE           ,-57.51,-66.17,10.0,C201810292107A,24,2.610,-0.098,-2.520,0.948,1.620,1.410,0.061,0.042,0.050,0.105,0.111,0.034,3.474,131,40,49,1,61,119.0,5.6
